BAMBI & THUMPER,Fictional Characters
WAKING UP AT NIGHT,What Are You Doing?
FANCY BOOTS,What Are You Wearing?
BABY BACK RIBS,Things
SCOOT OVER,Phrase
WAY OUT OF BOUNDS,Phrase
FERRYBOAT,Thing
PIECE OF PIE,Thing
A BOWL OF GUMBO,Food & Drink
MUFFLER,Thing
A PIECE OF ADVICE,Thing
SQUASH,Thing
PRECINCT,Place
BE QUICK ABOUT IT,Phrase
FUN HOBBY,Thing
AIRWAVES,Things
LANGUAGE,Thing
OVERDUE BOOK,Thing
I'M STUFFED,Phrase
A QUIET BREAK,Thing
ALMONDS,Things
ROWING MACHINE,Thing
TIME'S UP,Phrase
PARK CITY UTAH,On the Map
DEEP VOICE,Thing
CLEAR AS A BELL,Phrase
PRAGUE,Place
PERFECT ATTENDANCE,Thing
EMBARGO,Event
PORPOISE,Thing
HUGE FAVOR,Thing
PUMP UP THE VOLUME,Phrase
PAVED THE WAY,Phrase
COLORFUL PONCHO,What Are You Wearing?
GERONIMO,Person
DAILY FLIGHTS,Things
A DUKE,Person
DRIVEWAY,Place
PHOTO EXHIBIT,Thing
PRANK,Thing
KNOWLEDGE,Thing
VIDEO GAMES,Around the House
A WHOLE BUNCH,Phrase
DIGITAL FOOTPRINT,Thing
USING OFFICE JARGON,What Are You Doing?
SKI LIFT,Thing
WORDS PER MINUTE,Phrase
FIGHT THE URGE,Phrase
MAHOGANY,Thing
BOLD TYPEFACE,Thing
WITHIN A YEAR,Phrase
WORKWEEK,Thing
RHYMING WORDS,Things
A WIDE RANGE OF OPTIONS,Phrase
TECHNICOLOR,Thing
BUY IN BULK,Phrase
WOODCHUCKS,Living Things
A WHIMSICAL JOKE,Fun & Games
EGO BOOST,Phrase
YOU HAVE TO FOCUS,Phrase
CLIMB ABOARD,Phrase
CLEVER PUZZLE,Thing
A FEW CHOICES,Things
AVAILABLE NOW,Phrase
SANDBAGS,Things
BOOK CLUB,Thing
CHECK THE BOX,Phrase
VOUCHER,Thing
PIZZA BAGELS,Food & Drink
LULLABY,Thing
CLIFFS,Things
OPEN BANK VAULT,Place
ALWAYS FAITHFUL,Phrase
JAGUAR,Thing
BIG PROFITS,Things
POCAHONTAS,Title
WOODEN FLOWER BOXES,Around the House
KICKBOXING,Fun & Games
MOUNT FUJI,On the Map
BAVARIA,On the Map
DISPOSABLE CHOPSTICKS,In the Kitchen
A WORD OF CAUTION,Phrase
OVERANXIOUS,Phrase
VANTAGE POINT,Place
GOLF CART,Thing
UPLIFTING SPEECH,Thing
WORKS WONDERS,Phrase
PARACHUTE,Thing
MANGO AND KIWI,Food & Drink
KING ME,Fun & Games
A WORKING MODEL,Thing
BABE RUTH,Person
DISPLAY OF AFFECTION,Thing
YUMMY RECIPE,Thing
PAY HIKE,Event
NO TIME TO QUIBBLE,Phrase
CHALK,Thing
PHONE JACK,Thing
I WOULD BE DELIGHTED,Phrase
GIGABYTES,Things
BRAHMS,Proper Name
WEB PAGE,Thing
YOU'VE GROWN UP,Phrase
A TROPHY,Thing
GOODIE BAG,Thing
POPULAR BAKERY,Place
SHRUBS,Things
AVID GOLF FAN,Person
FIGURINES,Things
ROCK BAND,People
WILDLIFE PARK,Place
VOICE,Thing
STEPHEN KING,Person
TOUGH BREAK,Thing
SCHOLAR,Person
HOT STUFF,Phrase
THUMB,Thing
DELIGHTFUL BANQUET,Event
KARAOKE BAR,Place
BUS RIDE,Event
HOMECOMING PARADE,Event
A SHOT IN THE DARK,Phrase
SHAWL,Thing
A HAPPY MEDIUM,Phrase
SQUARE KNOT,Thing
I'M ANXIOUS,Phrase
GROWING BOY,Person
AUTOBIOGRAPHY,Thing
TOUCH AND GO,Phrase
A WISH,Thing
THEME SONG,Thing
MEG RYAN,Person
BIG PAWS,Things
BABY PEAS,Food & Drink
HIS MAN CAVE,Place
JUKEBOX,Thing
COMB & BRUSH,Things
IT DIDN'T FAZE ME,Phrase
NO QUESTION ABOUT IT,Phrase
BAKED SQUASH,Food & Drink
FOXHOUND,Living Thing
FLAVORFUL DUMPLINGS,Food & Drink
ON GUARD,Phrase
SQUARING OFF,Phrase
HONEYSUCKLE VINE,Living Thing
BARKING UP THE WRONG TREE,Phrase
JEAN SHORTS,Things
TRIVIA QUESTIONS,Things
COFFEE BREAK,Event
RIGHT DOWN TO THE WIRE,Phrase
ATLANTA BRAVES,People
GOOD WILL AMBASSADOR,Person
JUICY PEACHES,Food & Drink
HOMEWARD BOUND,Phrase
GROUP OF WILD BOARS,Living Things
PANCAKES MADE FROM SCRATCH,Food & Drink
PATIO CHAIRS,Things
QUACKING DUCK,Living Thing
CARNIVAL,Place
POPULAR FADS,Things
HONOR GUARD,People
ROWDY CROWD,People
KEEP YOUR RECEIPT,Phrase
VULTURES OVERHEAD,Living Things
NIGHT CLUB,Place
OVERNIGHT BAG,Thing
AEROBICS CLASS,Fun & Games
KAYAKING,Event
THE WHOLE POINT,Phrase
LIMERICK,Thing
BEAKER,Thing
DRUM,Thing
MOBILE HOME,Place
HARTFORD,On the Map
WILLPOWER,Thing
COME EARLY STAY LATE,Phrase
A GREYHOUND,Living Thing
MIGHTY OAK,Living Thing
A PANEL OF JUDGES,People
BACK PATIO,Place
CARD SHARK,Person
SQUARE FOOTAGE,Thing
PROJECT MANAGER,Occupation
MIX IT UP,Phrase
PISTACHIO,Thing
GIANT JACKPOT,Thing
TODAY,Thing
PULL A PRANK,Event
CORK,Thing
JUNGLE GYM,Fun & Games
MUSIC,Thing
FACE THE FACT,Phrase
SUBURB,Place
PUT ON THE SPOT,Phrase
LIVING UP TO THE HYPE,Phrase
HARDWARE,Thing
PILGRIMS,People
CONSOLATION PRIZE,Thing
BABY GIRAFFE,Living Thing
FRIZZY HAIR,Thing
PET PEEVE,Thing
QUILTED BEDSPREAD,Around the House
LOG CABIN,Place
FITS LIKE A GLOVE,Phrase
A MAJOR DISCOVERY,Event
TIDBITS,Things
VINYL BOOTH,Thing
AN ONGOING PROCESS,Thing
A SHOW OF HANDS,Phrase
OBVIOUS QUESTION,Thing
TAJ MAHAL,Landmark
FULLY COOKED,Phrase
MAHOGANY FINISH,Thing
DAMP WASHCLOTH,Around the House
DAZZLING GOOD LOOKS,Things
DESK LAMP,Thing
BAILIFF,Occupation
PHARMACY,Place
HIPBONE,Thing
JUMBO EGGS,Things
BOOK OF POEMS,Thing
DOG BOWL,Thing
JAWBREAKER,Thing
GARBANZO BEANS,Things
RHUBARB JAM,Food & Drink
LUCKY STIFF,Person
A BOLD CHOICE,Thing
JURY,People
COURAGE,Thing
ENOUGH TO GO AROUND,Phrase
A WORTHY OPPONENT,Person
WORKING MY WAY BACK,What Are You Doing?
GOOD LUCK,Phrase
NAVY BLAZER,What Are You Wearing?
POTENTIAL HOMEBUYER,Person
TWO-PARTY SYSTEM,Thing
SPRING BOUQUET,Thing
JACK OF CLUBS,Fun & Games
I HAVE TO FOCUS,Phrase
CHATTING WITH MOM,What Are You Doing?
DOLPHIN,Thing
BACKSPLASH,In the Kitchen
FLICK,Slang
COUGAR,Thing
HAIRPIN,Thing
QUICK FIXES,Things
COP OUT,Slang
PUNCTUATION MARK,Thing
BUSY WITH WORK,Phrase
STRICT CURFEW,Thing
COOKIE DOUGH,Around the House
RUBY,Thing
I FIBBED,Phrase
BRAZILIANS,People
FLAVOR,Thing
HIGH ACHIEVERS,People
FRUITCAKE,Thing
SILVER DOLLAR,Thing
FULLY QUALIFIED,Phrase
SHINY HAIR,Thing
SAY THE MAGIC WORD,Phrase
JACUZZI BUBBLES,Things
YOU WON THE JACKPOT,Phrase
RAISIN BREAD,Thing
MUTUAL ACQUAINTANCE,Person
TAKING A POP QUIZ,What Are You Doing?
GOOD QUALITY,Phrase
ON OUR BEHALF,Phrase
DREAM BIG,Phrase
GUITAR CHORDS,Things
INDIAN OCEAN,Place
BOYFRIEND,Person
CANARY,Thing
POINT OF NO RETURN,Phrase
HIGHLY OPINIONATED,Phrase
FABULOUS VIEW,Thing
BUYING POWER,Phrase
IN ONE EAR AND OUT THE OTHER,Phrase
THE WHOLE GANG,People
DOLLARS AND CENTS,Things
HEAVY FOG,Thing
AMAZING JOURNEY,Event
FLOOR WAX,Thing
DRIED FIGS,Food & Drink
FOCUSING ON THE POSITIVE,What Are You Doing?
WHITE GLOVES,Things
MOVE ALONG,Phrase
GUAVA CAKE,Food & Drink
CAVE MAN,Person
PEN AND INK,Things
FIND YOUR GROOVE,Phrase
IN A HURRY,Phrase
WAITING MY TURN,What Are You Doing?
RAW ZUCCHINI,Food & Drink
WRAPPING SOME GIFTS,What Are You Doing?
TURN THE OTHER CHEEK,Phrase
KEEPING A JOURNAL,What Are You Doing?
BUMPY PATH,Place
FOXES AND HOUNDS,Living Things
COCKTAIL,Thing
BASHFUL KID,Person
PAYING A FEW BILLS,What Are You Doing?
WINDOW-SHOPPING,What Are You Doing?
MIX THINGS UP,Phrase
BROWN GRAVY,Food & Drink
VICTORIOUS PLAYERS,People
FORMULA,Thing
FOOT MASSAGE,Thing
A PRIVATE COVE,Place
OSCAR AWARD,Thing
CAULIFLOWER,Thing
SHAVED HEAD,Thing
ROCKY BALBOA,Fictional Character
HOUR,Thing
AN EPIC JOURNEY,Event
THINK AGAIN,Phrase
HOME PAGE,Thing
DIAMOND RING,Thing
MIX AND MATCH,Phrase
LOGIC,Thing
A PAGER,Thing
HIGH FIVE,Thing
BRUNCH,Event
A PIGEON,Living Thing
SYMPHONY,Thing
STOCK QUOTE,Thing
MAJOR VOYAGE,Event
BIG-LEAGUE UMPIRE,Occupation
WILD FAUNA,Living Things
FOREVER AND A DAY,Phrase
BUYING A CONDO,Event
PUFFY CHEEKS,Things
BEYOND DISPUTE,Phrase
THRIFT SHOP,Place
FAITHFUL DOG,Living Thing
PAYING GUEST,Person
HAPPY BABIES,People
GO FISH,Fun & Games
OUR USUAL HANGOUT,Place
COMPUTER WHIZ,Person
PHOTOS AND VIDEOS,Things
BLOCK PARTY,Event
THINK OUTSIDE THE BOX,Phrase
JUST SHOWING OFF,Phrase
HUG,Thing
BEST FRIEND,Person
OFFICE PARK,Place
BROWSING THROUGH A BOOK,What Are You Doing?
FOLLOWING A PATH,What Are You Doing?
KNUCKLE,Thing
COUGH DROPS,Around the House
BEDTIME,Thing
SQUALL,Thing
JUICY PLUM,Food & Drink
NECKTIE,Thing
FUDGE,Thing
TUG OF WAR,Event
THE WAIT IS OVER,Phrase
BOOKWORM,Person
PICKING AND CHOOSING,What Are You Doing?
CHABLIS,Food & Drink
SHOCK JOCK,Rhyme Time
GEORGIA,On the Map
PILLOW FIGHT,Event
ESKIMO PIE,Thing
PENGUIN,Living Thing
HAZY SKY,Thing
GRAB YOUR PHONE,Phrase
GENOA ITALY,Place
QUEBEC AND MANITOBA,On the Map
BACK IN A FLASH,Phrase
FLAG HIM DOWN,Phrase
VIRAL VIDEO,Thing
I GOOFED UP,Phrase
GOING PLACES,What Are You Doing?
GRAND LOBBY,Place
PAIR OF CHOPSTICKS,In the Kitchen
YOUR VIVID IMAGINATION,Thing
DINNER IS SERVED,Phrase
AMAZING DISCOVERY,Event
GIBBERISH,Thing
GLOB OF PAINT,Thing
HIKE IN PAY,Event
PHILOSOPHY,Thing
COMPUTER JARGON,Thing
BIOLOGY,Thing
ANCIENT AZTECS,People
I GOT YOU BABE,Title
A FIRM GRIP,Thing
COURT IS ADJOURNED,Phrase
A MINOR QUIBBLE,Thing
QUIET OFFICE,Place
MILK JUG,Thing
FIRE ALARM,Thing
STOCKY BUILD,Thing
YOU MADE ME BLUSH,Phrase
FRUIT JUICE,Thing
HAWKS IN FLIGHT,Living Things
CURLY HAIR,Thing
THE EXORCIST,Title
A GROUP HUG,Event
WHIRLPOOL,Thing
FOUNDING MEMBER,Person
DABBLING IN MAGIC,Phrase
BUSBOY,Occupation
UPHILL CLIMB,Thing
VARSITY SQUAD,People
MOTOR,Thing
JUICY GOSSIP,Thing
GOOF-PROOF,Rhyme Time
SQUEAKING BY,Phrase
QUALITY TIME,Phrase
YEARLY BANQUET,Event
HOT DOG,Thing
PHOENIX,Place
COMPUTER KEYBOARD,Thing
DONNA MILLS,Person
QUICK GUIDE,Thing
MOVIE TRIVIA,Thing
SINK OR SWIM,Phrase
HOME MOVIES,Things
HIPPIES,The 60s
GIVE IT A WHIRL,Phrase
AT MY WIT'S END,Phrase
HIP HIP HOORAY,Phrase
TAX BREAK,Thing
BLOG POST,Thing
PUBLIC SPEAKER,Person
WINDEX,Around the House
CRAZY ABOUT YOU,Phrase
CHIPS & DIP,Things
GOOD FRIDAY,Event
HISTORIC VOYAGE,Event
VOICING AN OPINION,What Are You Doing?
MEMORY,Thing
A LOAD OFF MY MIND,Phrase
SHOE SIZE,Thing
DAILY UPDATES,Things
BINGO PARTY,Event
A LUMP SUM,Thing
IN GOOD FAITH,Phrase
WINDSHIELD,Thing
LAUGHTER,Thing
PILLOWCASE,Thing
TOUGH EXAM,Thing
SPICY GOULASH,Food & Drink
I'M IN SHOCK,Phrase
STATE FLOWER,Thing
LEAKY FAUCET,Around the House
A JAR OF BABY FOOD,Thing
RISKY MOVE,Thing
WINDPIPE,Thing
DON'T QUOTE ME,Phrase
BLUEBIRD,Thing
IT ALWAYS HAPPENS,Phrase
SHAKE IT UP,Phrase
CHOPPING BLOCK,In the Kitchen
FISH BOWL,Thing
TUCK IT AWAY,Phrase
PHOENIX AND FLAGSTAFF,On the Map
FAITHFUL SIDEKICK,Person
FORE AND AFT,Phrase
FLIPPING A SWITCH,Phrase
GRABBING A QUICK BITE,What Are You Doing?
FACTS AND FIGURES,Things
JOVIAL HOST,Person
ARCTIC CIRCLE,Thing
WORD OF THE DAY,Thing
IT DIDN'T FAZE ME A BIT,Phrase
OLD-FASHIONED,Phrase
TICKLED PINK,Phrase
BLUFFING,What Are You Doing?
WORTH THE RISK,Phrase
REMEMBER WHEN,Phrase
KYOTO JAPAN,On the Map
GUMBY & POKEY,Fictional Characters
H M S PINAFORE,Title
MOTIVATED PLAYER,Person
EYES EARS NOSE AND MOUTH,Things
BUSHY TAIL,Thing
THAT IS WACKY,Phrase
LUNCH HOUR,Event
KEY TO THE OFFICE,Thing
TOW TRUCK,Thing
WE JOINED A GYM,Phrase
MY BIGGEST FAN,Person
BRIGHT SPOT,Thing
SUSHI BAR,Place
POKER FACE,Thing
PAPERWORK,Thing
YOUNG AND HIP,Phrase
A FLIRT,Person
KEEP IT HANDY,Phrase
BINGO GAME,Event
BOUILLON CUBE,Food & Drink
I JOINED A GYM,Phrase
DOG BISCUITS,Things
MONOLOGUE,Thing
GUSTY WINDS,Things
PUMPKIN PIE,Thing
FEVER PITCH,Phrase
A POD OF DOLPHINS,Living Things
HALIBUT,Thing
WE GO WAY BACK,Phrase
GLOSSARY AND INDEX,Things
HYBRID VEHICLE,Thing
FANCY WATCH,What Are You Wearing?
AUTHORS AND BLOGGERS,People
BAY WINDOWS,Things
HUSBAND,Person
JOG YOUR MEMORY,Phrase
YOUNG GIRAFFE,Living Thing
A TOUGH COOKIE,Person
ON A BUDGET,Phrase
AMAZING BODY OF WORK,Thing
RUBDOWN,Event
SHOEBOX,Thing
PLAYFUL DOLPHINS,Living Things
JUICY BURGER,Food & Drink
ABOUT TO FIND OUT,Phrase
VINEYARD,Place
FORK IT OVER,Phrase
BASHFUL AND GRUMPY,Characters
CURFEW,Thing
JUNIORS,People
DOWN PARKA,Thing
LATE-NIGHT INFOMERCIAL,Thing
VICTORY LAP,Event
AN OLD FLAME,Person
MINNEAPOLIS-ST PAUL,Places
CHEMICAL FORMULA,Thing
PACKING,What Are You Doing?
WOLVES AND JACKALS,Living Things
SKI PARKA,Thing
IT HAS A HIGH PROBABILITY,Phrase
PLAYING A JOKE,Fun & Games
DOWN PAYMENT,Thing
BAGGY PAJAMAS,What Are You Wearing?
BAGGY PANTS,Thing
YUGOSLAVIA,Place
ROUGH SURFACE,Thing
WORKING IT OFF,What Are You Doing?
BOYISH LOOKS,Things
BOAS AND PYTHONS,Living Things
IN AN AWKWARD POSITION,Phrase
FOOD JOURNAL,Thing
HOP ON THE BANDWAGON,Phrase
FIRST NAME,Thing
THANK YOU,Phrase
MOUNTAINTOP,Place
SAVORY DIP,Food & Drink
A QUICK PIVOT,Thing
AMONG THE BEST,Phrase
MECHANIC,Occupation
COWBOY BOOTS,Things
PLAID BOXERS,What Are You Wearing?
STRAWBERRY JAM,Thing
SAXOPHONE,Thing
JUNKYARD,Place
A FRUIT JAR,Around the House
SHOW BOAT,Title
PUSHING FORWARD,What Are You Doing?
HUNGER PAINS,Things
BOXING FAN,Person
JAGUAR,Living Thing
GEOGRAPHY,Thing
KEYHOLE,Thing
SKIM MILK,Thing
CHANGING COURSE,What Are You Doing?
MIGHTY PROUD,Phrase
I WON'T BUDGE,Phrase
FLIP THE PAGE,Phrase
BANGKOK,On the Map
ON OUR WAY TO THE GYM,Phrase
HOT HAND,Phrase
URUGUAY,On the Map
PIPING HOT BISCUIT,Food & Drink
LUMBERJACK,Occupation
WEIGH YOUR OPTIONS,Phrase
CHAFING DISH,Around the House
HALO,Thing
ON A DIET,Phrase
NIGHTFALL,Event
IN HOG HEAVEN,Phrase
LICORICE STICK,Thing
EXIT DOOR,Thing
SMOOTH JAZZ,Show Biz
WHITE BLOUSE,What Are You Wearing?
RINGMASTER,Person
MONEY,Thing
HANDS AND FEET,Things
ACT OF HEROISM,Event
WE ARE IN A HURRY,Phrase
ORANGE GUMDROPS,Food & Drink
TWILIGHT,Thing
JUICER,Thing
JUICE BOX,In the Kitchen
BUYING A JUICER,What Are You Doing?
SQUEAKY DOOR,Around the House
PARK BENCH,Thing
ADULT HIPPO,Living Thing
RIB CAGE,Thing
ALL CHOKED UP,Phrase
THEATER USHER,Occupation
PEACH FUZZ,Thing
CREAMY ARTICHOKE DIP,Food & Drink
COME TO LIFE,Phrase
A COOL VAN,Thing
MUSICAL PRODIGY,Person
WARM AND COZY,Phrase
DON'T THINK TWICE,Phrase
AUTHORIZATION CODE,Thing
FOLDING WORKBENCH,Around the House
MOVIE BUFF,Person
WAKE-UP CALL,Thing
INSOMNIA,Thing
GIVING MY DOG A BATH,What Are You Doing?
HOT APPETIZER,Thing
QUEST FOR KNOWLEDGE,Thing
WHIPPED CREAM,Thing
HIGH IMPACT,Phrase
HEART MURMUR,Thing
CHURCH,Place
EVOLVING,What Are You Doing?
AVOIDING HURDLES,What Are You Doing?
IDAHO AND WYOMING,On the Map
POUND CAKE,Thing
COIN PURSE,Thing
WORKING ON MY BACKHAND,What Are You Doing?
GRATUITY,Thing
DOZING OFF,Event
POUND SIGN,Thing
FROZEN FOOD,Around the House
JUMP THE GUN,Phrase
TAX BRACKET,Thing
GOOEY FUDGE,Food & Drink
SOURDOUGH BREAD,Thing
I'M JOKING,Phrase
WHOPPER,On the Menu
A STROKE OF GENIUS,Phrase
KAYAKING IN A LAGOON,Fun & Games
PRYING IT OPEN,What Are You Doing?
ZOOM IN,Phrase
PICK WISELY,Phrase
SWITCHBOARD,Thing
CAVALCADE,People
A CUDDLY DOG,Living Thing
YOU HOLD THE KEY,Phrase
QUIT GOOFING AROUND,Phrase
BOW TIE,Thing
EYEBROWS,Things
YOUTH CHORUS,People
LOUD MOCKINGBIRD,Living Thing
HIGH MARKS,Phrase
AERIAL PHOTO,Thing
WALK ON BY,Title
PLAY THE FOOL,Phrase
I FEEL GIDDY,Phrase
COBWEB,Thing
KEEP FORGING AHEAD,Phrase
GIVE ME ADVICE,Phrase
JAZZ LOVER,Person
BAZOOKA JOE,Fictional Character
YOUNG CROWD,People
SICILY,Place
DISGUISE,Thing
OLD RIVALRY,Thing
MERIT SYSTEM,Thing
FINISH UP,Phrase
QUART OF SOY MILK,Food & Drink
A TRICKY MOVE,Thing
FRIENDLY PERSUASION,Title
THAT'S THE WHOLE IDEA,Phrase
WAY ABOVE AVERAGE,Phrase
BOISE IDAHO,On the Map
FOOLPROOF METHOD,Thing
EATS LIKE A BIRD,Phrase
OPAL RING,Thing
HUMIDIFIER,Around the House
POD OF GRAY WHALES,Living Things
OLIVE BRANCH,Thing
YOUNG FOLKS,People
BELOW THE SURFACE,Phrase
SHORT QUIZ,Thing
FANCY HANDBAG,Thing
QUACKING DUCKLINGS,Living Things
DAILY HOROSCOPE,Thing
APPLYING YOURSELF,Phrase
TAHITI,Place
SINGING OFF-KEY,Event
PINK DAFFODIL,Living Thing
AWFULLY NICE,Phrase
FISH FRY,Event
QUACKING LIKE A DUCK,What Are You Doing?
IT BAFFLES ME,Phrase
OVERCOMING OBSTACLES,What Are You Doing?
CITY,Place
SCRAPBOOK,Thing
HALF AND HALF,Thing
PEORIA,On the Map
THEY HAVE GOOD QUALITIES,Phrase
CONSTRUCTION SITE,Place
YOGURT WITH FRUIT,Food & Drink
BACKPACKING,What Are You Doing?
STATE OF EUPHORIA,Phrase
POINT OF VIEW,Phrase
ON THE BANDWAGON,Phrase
WASHING UP,What Are You Doing?
BAG OF MIXED VEGGIES,Food & Drink
SCRUBBING,Event
PRY IT OPEN,Phrase
HOCKEY GAME,Event
MIGHTY AND POWERFUL,Phrase
PRACTICAL JOKE,Fun & Games
DON'T PUT IT OFF,Phrase
EXCLUSIVE CLUB,Thing
AVOIDING THE CROWDS,What Are You Doing?
BRONZE BUST,Thing
THE FINAL BUZZER,Fun & Games
HOW IRONIC,Phrase
BUNGALOW,Place
FISH FOOD,Thing
GOLDILOCKS,Fictional Character
HOUSEWARMING,Event
ALMOND JOY,Around the House
VALID POINT,Phrase
FULL OF MISCHIEF,Phrase
QUICK FAVOR TO ASK,Phrase
CARDBOARD BOXES,Things
IT BOILS DOWN TO THIS,Phrase
BACK TO BASICS,Phrase
SHAMROCK,Thing
THE GRADUATE,Title
PROBING QUESTIONS,Things
SPEED LIMIT,Thing
BRIGHT KIDS,People
HUMBLE HERO,Person
PHONOGRAPH,Thing
PACK OF WOLVES,Living Things
PUBLIC SPEAKING,Thing
FABLE,Thing
COMEDY DUO,Show Biz
TAILPIPE,Thing
AVOCADO PIT,Thing
MAXIMUM AMOUNT,Thing
I PLAYED A HUNCH,Phrase
FAMILY SCRAPBOOK,Around the House
CUPBOARD,Around the House
COUCH POTATO,Person
HAPPY & GRUMPY,Fictional Characters
PREVIOUS EXPERIENCE,Phrase
GEOGRAPHY QUIZ,Thing
MOTOR CITY,Nickname
IT WON'T BUG ME,Phrase
POUR YOUR HEART OUT,Phrase
CABBAGE,Thing
JOB OPPORTUNITY,Thing
FLUFFY KOALAS,Living Things
LUCKY CHARM,Thing
HAYLOFT,Place
PLUTO & GOOFY,Fictional Characters
YOUR OWN BACKYARD,Place
A QUICK OVERVIEW,Thing
I'M BLUFFING,Phrase
FLASHLIGHT,Thing
WIZARD,Fictional Character
BANKING,What Are You Doing?
GRASPING AT STRAWS,Phrase
HORIZON,Thing
BAG OF CHIPS,Food & Drink
ZIPPING BY,Phrase
BLAZING SPEED,Thing
I FOUND IT BAFFLING,Phrase
TUGBOAT,Thing
JOT DOWN YOUR THOUGHTS,Phrase
ROANOKE,On the Map
OVERCOMING HURDLES,What Are You Doing?
WAFER-THIN,Phrase
LUNCH BREAK,Event
HYPE UP THE CROWD,Phrase
AN OLD SOFTY,Person
QUIET HIDEAWAY,Place
JAYBIRDS,Living Things
HOBBYHORSE,Thing
PROFITABILITY,Thing
POPULAR VIEW,Thing
PORCELAIN VASE,Around the House
THAT WOULD BE IDEAL,Phrase
FLAMINGO,Thing
YEARBOOK PHOTO,Thing
JUNK DRAWER,Around the House
HUMORIST,Person
PIPING HOT BROTH,Food & Drink
INFORMAL GATHERING,Event
CHOW MEIN,Thing
SCHOOLTEACHER,Occupation
AVID FAN,Person
HIT THE HAY,Slang
ORCHARD,Place
QUITE AMBITIOUS,Phrase
A LIVELY BUNCH OF KIDS,People
COMPARING PRICES,What Are You Doing?
DIME STORE NOVEL,Thing
FULL OF INTRIGUE,Phrase
DON RICKLES,Person
WAVING GOODBYE,What Are You Doing?
QUIET NEIGHBORHOOD,Place
ALL YOU CAN EAT,Phrase
PUMPKIN RAVIOLI,Food & Drink
EXCLUSIVE OFFER,Thing
JOB FAIR,Event
GOING UNDEFEATED,Fun & Games
PENGUIN,Thing
COLOGNE,Thing
PEP SQUAD,People
OUR JAWS DROPPED,Phrase
SOUND ADVICE,Thing
JUST HUMOR ME,Phrase
LAMB CHOPS,Things
QUIET BUNGALOW,Place
BUSY HIGHWAY,Place
GROUPIES,People
WINNIPEG,On the Map
BIG TOE,Thing
CHOICE WORDS,Things
QUITE A PAIR,Phrase
CABBAGE PATCH,Place
SQUEAKY CLEAN,Phrase
TOPAZ,Thing
PEPPERMINT GUM,Thing
FOREIGN WORDS,Things
CHILD PRODIGY,Person
MILAN ITALY,Place
BEING COY,Phrase
BYLAWS,Things
DUPLICATE KEY,Thing
THICK FLUFFY PANCAKE,Food & Drink
HOMEBODY,Person
BUNK BEDS,Around the House
PATCHY FOG,Thing
EL PASO TEXAS,Place
TROPHY MAKER,Person
YUMMY POUND CAKE,Food & Drink
BARE MIDRIFF,Thing
WAY OF LIFE,Phrase
BUILDING A GAZEBO,What Are You Doing?
MAGNOLIAS,Things
GRAVY BOAT,Around the House
BAGGY KHAKIS,What Are You Wearing?
PATIO UMBRELLA,Thing
BEIGE CARDIGAN,What Are You Wearing?
PUMPKIN BREAD,Thing
I'M SO GIDDY,Phrase
BY THE POUND,Phrase
TAKING FRIDAY OFF,What Are You Doing?
BACKYARD HIDEAWAY,Place
CLING WRAP,In the Kitchen
ROMEO AND JULIET,Title
GIANT SQUID,Living Thing
MAKE A VOW,Phrase
TOY BUILDING BLOCKS,Fun & Games
A CUT ABOVE,Phrase
URBAN PARK,Place
DADDY LONGLEGS,Thing
HIPS,Things
DUPLEX,Place
KNOCK ON WOOD,Phrase
EMPTY COOKIE JAR,Thing
YOU MAY HAVE A POINT,Phrase
WORKBENCH IN THE GARAGE,Around the House
MOIST FEATHER,Thing
FRESH HONEYDEW,Food & Drink
PORCH SWING,Thing
BEYOND THE HORIZON,Phrase
WILD ABOUT IT,Phrase
THE INVISIBLE MAN,Title
VICTORY PARADE,Event
HOUSEHOLD CHORES,Thing
SAFARI GUIDE,Occupation
I LOVE A PARADE,Title
BUYING A VEHICLE,Event
GOGGLES,Things
HUGE EGO,Thing
MOVING UPWARD,Phrase
BACK ME UP,Phrase
PHOTO FINISH,Event
ALL PAID UP,Phrase
UNPACKING BAGS,What Are You Doing?
WAVE YOUR MAGIC WAND,Phrase
BUENO,Foreign Word
MY WACKY NEIGHBOR,Person
ALBANY,On the Map
I'M IN A FIX,Phrase
CHEEKBONES,Things
GIVE IT AWAY,Phrase
PATCHES OF FOG,Things
CHIFFON,Thing
WORK OUT THE KINKS,Phrase
JIGSAW PUZZLE,Fun & Games
PROM GOWN,Thing
CINNAMON,Thing
FLUFFY FLAPJACKS,Food & Drink
I'M JUST SHOWING OFF,Phrase
ROUGHING IT,Phrase
CASUAL ACTIVEWEAR,What Are You Wearing?
DRUMSTICK,Thing
SOAP DISH,Around the House
STRUCK BY LIGHTNING,Event
WHEAT,Thing
RICE PILAF,Thing
SNUGGLE UP,Phrase
A SPOKESMAN,Person
POP THE CORK,Phrase
APRON,Thing
PAPRIKA,Food & Drink
PICK OF THE BUNCH,Phrase
PROFIT,Thing
HURRY BACK,Phrase
SUGAR DADDY,Person
PORKY PIG,Fictional Character
DIGITS,Things
HAPPY HOUR,Event
OFFSTAGE,Place
SLOWPOKE,Person
BELLY FLOP,Thing
BABY-FINE HAIR,Thing
BILOXI AND JACKSON,On the Map
DIVE RIGHT IN,Phrase
IRISH PUB,Place
ON YOUR BEHALF,Phrase
HEAVY MACHINERY,Thing
DIFFICULT TO IGNORE,Phrase
TUBE TOP,Thing
